Id,SessionId,Timestamp,Latitude,Longitude,Speed,Level,Qual,CellID,NetworkTech,NetworkMode,LTERSSI,CGI,SERVINGTIME,BAND,Outage,RTT_ms,drive_id,Destination,common_s_m,common_bucket_index,common_bucket_center_m,bucket_name,is_handover
ID-1759986340542-111,session-245072ed,2025-10-09 07:05:40.543,48.214295,17.034285,31.3675838470459,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,184757.0,1.0,False,57,2,Bratislava,525.1162830537444,1,750.0,b2,0
ID-1759986341547-112,session-245072ed,2025-10-09 07:05:41.548,48.2142233,17.034335,33.32805633544922,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,185761.0,1.0,False,49,2,Bratislava,516.326765543693,1,750.0,b2,0
ID-1759986342552-113,session-245072ed,2025-10-09 07:05:42.553,48.2141483,17.0343917,33.86357460021973,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,186767.0,1.0,False,49,2,Bratislava,506.9831809184884,1,750.0,b2,0
ID-1759986343558-114,session-245072ed,2025-10-09 07:05:43.559,48.21407,17.0344517,33.985873031616215,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,187772.0,1.0,False,50,2,Bratislava,497.2135175106664,0,250.0,b1,0
ID-1759986344564-115,session-245072ed,2025-10-09 07:05:44.565,48.2139867,17.034505,35.518304443359376,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,188778.0,1.0,False,58,2,Bratislava,487.15371070454,0,250.0,b1,0
ID-1759986345569-116,session-245072ed,2025-10-09 07:05:45.570,48.2139017,17.0345667,35.42380142211914,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,189784.0,1.0,False,59,2,Bratislava,476.5368596244852,0,250.0,b1,0
ID-1759986346575-117,session-245072ed,2025-10-09 07:05:46.576,48.2138217,17.03462,35.45900917053223,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,190789.0,1.0,False,60,2,Bratislava,466.8067543951679,0,250.0,b1,0
ID-1759986347580-118,session-245072ed,2025-10-09 07:05:47.581,48.21374,17.034675,36.21317939758301,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,191795.0,1.0,False,45,2,Bratislava,456.8071228181777,0,250.0,b1,0
ID-1759986348585-119,session-245072ed,2025-10-09 07:05:48.586,48.2136583,17.0347317,35.666544342041014,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,192800.0,1.0,False,59,2,Bratislava,446.7999642409139,0,250.0,b1,0
ID-1759986349591-120,session-245072ed,2025-10-09 07:05:49.591,48.2135817,17.03479,34.547332763671875,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,193805.0,1.0,False,63,2,Bratislava,437.2591907854487,0,250.0,b1,0
ID-1759986350596-121,session-245072ed,2025-10-09 07:05:50.597,48.2135033,17.03485,34.628865051269536,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,194810.0,1.0,False,67,2,Bratislava,427.38384361404354,0,250.0,b1,0
ID-1759986351602-122,session-245072ed,2025-10-09 07:05:51.603,48.213425,17.03491,35.39971046447754,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,195816.0,1.0,False,53,2,Bratislava,417.6227699436029,0,250.0,b1,0
ID-1759986352607-123,session-245072ed,2025-10-09 07:05:52.608,48.21335,17.0349683,35.27370758056641,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,196822.0,1.0,False,40,2,Bratislava,408.248039322895,0,250.0,b1,0
ID-1759986353612-124,session-245072ed,2025-10-09 07:05:53.613,48.2132683,17.0350267,35.95375785827637,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,197827.0,1.0,False,42,2,Bratislava,398.1723208713376,0,250.0,b1,0
ID-1759986354617-125,session-245072ed,2025-10-09 07:05:54.618,48.2131867,17.035075,35.37191848754883,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,198831.0,1.0,False,57,2,Bratislava,388.4292354552053,0,250.0,b1,0
ID-1759986355622-126,session-245072ed,2025-10-09 07:05:55.623,48.2131083,17.0351283,33.96178550720215,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,199836.0,1.0,False,44,2,Bratislava,378.8257989633244,0,250.0,b1,0
ID-1759986356627-127,session-245072ed,2025-10-09 07:05:56.628,48.2130333,17.0351717,32.779570770263675,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,200841.0,1.0,False,66,2,Bratislava,369.89934337834313,0,250.0,b1,0
ID-1759986357632-128,session-245072ed,2025-10-09 07:05:57.633,48.21296,17.0352233,30.120515441894533,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,201846.0,1.0,False,83,2,Bratislava,360.9004212591657,0,250.0,b1,0
ID-1759986358638-129,session-245072ed,2025-10-09 07:05:58.638,48.2128967,17.0352667,30.01674613952637,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,202852.0,1.0,False,44,2,Bratislava,353.25270394464883,0,250.0,b1,0
ID-1759986359643-130,session-245072ed,2025-10-09 07:05:59.644,48.2128283,17.035315,29.8833309173584,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,203857.0,1.0,False,51,2,Bratislava,344.8494522672884,0,250.0,b1,0
ID-1759986360647-131,session-245072ed,2025-10-09 07:06:00.648,48.2127533,17.0353567,30.30396308898926,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,204861.0,1.0,False,47,2,Bratislava,335.97919069986904,0,250.0,b1,0
ID-1759986361649-132,session-245072ed,2025-10-09 07:06:01.649,48.2126833,17.0354117,30.778328704833985,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,205863.0,1.0,False,46,2,Bratislava,327.2628006268822,0,250.0,b1,0
ID-1759986362651-133,session-245072ed,2025-10-09 07:06:02.652,48.212615,17.0354617,30.763507461547853,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,206865.0,1.0,False,57,2,Bratislava,318.81656228585325,0,250.0,b1,0
ID-1759986363656-134,session-245072ed,2025-10-09 07:06:03.657,48.212545,17.0355117,29.39784507751465,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,207870.0,1.0,False,50,2,Bratislava,310.1985668036092,0,250.0,b1,0
ID-1759986364661-135,session-245072ed,2025-10-09 07:06:04.662,48.212475,17.0355533,27.46887245178223,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,208876.0,1.0,False,50,2,Bratislava,301.636119714814,0,250.0,b1,0
ID-1759986365666-136,session-245072ed,2025-10-09 07:06:05.667,48.212415,17.0355917,26.04762096405029,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,209881.0,1.0,False,45,2,Bratislava,294.3844823676872,0,250.0,b1,0
ID-1759986366671-137,session-245072ed,2025-10-09 07:06:06.672,48.2123583,17.0356283,23.566453170776366,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,210886.0,1.0,False,35,2,Bratislava,287.52244249545,0,250.0,b1,0
ID-1759986367677-138,session-245072ed,2025-10-09 07:06:07.678,48.21231,17.035665,22.31753253936768,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,211891.0,1.0,False,41,2,Bratislava,281.51341272437327,0,250.0,b1,0
ID-1759986368682-139,session-245072ed,2025-10-09 07:06:08.683,48.212265,17.035695,20.509004402160645,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,212897.0,1.0,False,38,2,Bratislava,275.8864339041647,0,250.0,b1,0
ID-1759986369688-140,session-245072ed,2025-10-09 07:06:09.688,48.2122217,17.035725,21.39103145599365,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,213902.0,1.0,False,58,2,Bratislava,270.5875466056236,0,250.0,b1,0
ID-1759986370693-141,session-245072ed,2025-10-09 07:06:10.694,48.2121767,17.035755,21.294676208496096,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,214907.0,1.0,False,45,2,Bratislava,265.1143353394882,0,250.0,b1,0
ID-1759986371698-142,session-245072ed,2025-10-09 07:06:11.699,48.21213,17.0357883,20.746187210083008,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,215913.0,1.0,False,60,2,Bratislava,259.37233724415324,0,250.0,b1,0
ID-1759986372703-143,session-245072ed,2025-10-09 07:06:12.703,48.212085,17.03582,19.10998821258545,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,216917.0,1.0,False,44,2,Bratislava,253.96771655798895,0,250.0,b1,0
ID-1759986373705-144,session-245072ed,2025-10-09 07:06:13.705,48.2120367,17.0358533,21.08343315124512,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,217919.0,1.0,False,54,2,Bratislava,248.05959413679872,0,250.0,b1,0
ID-1759986374707-145,session-245072ed,2025-10-09 07:06:14.707,48.2119833,17.0358883,22.47318477630615,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,218921.0,1.0,False,48,2,Bratislava,241.58123203835777,0,250.0,b1,0
ID-1759986375708-146,session-245072ed,2025-10-09 07:06:15.709,48.2119333,17.03592,22.40462322235108,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,219922.0,1.0,False,44,2,Bratislava,235.54697375629152,0,250.0,b1,0
ID-1759986376710-147,session-245072ed,2025-10-09 07:06:16.710,48.211885,17.0359567,20.48306121826172,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,220924.0,1.0,False,45,2,Bratislava,229.5385083942348,0,250.0,b1,0
ID-1759986377712-148,session-245072ed,2025-10-09 07:06:17.712,48.2118383,17.0359833,19.01363296508789,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,221926.0,1.0,False,49,2,Bratislava,224.0995834996232,0,250.0,b1,0
ID-1759986378713-149,session-245072ed,2025-10-09 07:06:18.713,48.21179,17.036005,19.337908172607424,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,222927.0,1.0,False,49,2,Bratislava,218.5424131728197,0,250.0,b1,0
ID-1759986379715-150,session-245072ed,2025-10-09 07:06:19.715,48.21174,17.0360283,19.426852798461915,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,223929.0,1.0,False,55,2,Bratislava,212.7642758821008,0,250.0,b1,0
ID-1759986380717-151,session-245072ed,2025-10-09 07:06:20.718,48.2116917,17.0360483,19.51579570770264,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,224931.0,1.0,False,55,2,Bratislava,207.2586870144976,0,250.0,b1,0
ID-1759986381722-152,session-245072ed,2025-10-09 07:06:21.723,48.2116517,17.0360767,17.683178329467776,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,225937.0,1.0,False,58,2,Bratislava,202.0906729007794,0,250.0,b1,0
ID-1759986382728-153,session-245072ed,2025-10-09 07:06:22.728,48.2116167,17.0361067,16.241545486450196,-87.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,226942.0,1.0,False,50,2,Bratislava,197.64087045355348,0,250.0,b1,0
ID-1759986383731-154,session-245072ed,2025-10-09 07:06:23.732,48.21158,17.0361217,16.161865425109863,-83.0,-11.0,2893865.0,4G,LTE,-73.0,231-01-21006-2893865,227946.0,1.0,False,38,2,Bratislava,193.4502789493089,0,250.0,b1,0
ID-1759986384737-155,session-245072ed,2025-10-09 07:06:24.738,48.2115417,17.036145,14.729497146606446,-83.0,-11.0,2893865.0,4G,LTE,-73.0,231-01-21006-2893865,228951.0,1.0,False,54,2,Bratislava,188.85614469356335,0,250.0,b1,0
ID-1759986385742-156,session-245072ed,2025-10-09 07:06:25.743,48.2115083,17.036165,14.75914478302002,-83.0,-11.0,2893865.0,4G,LTE,-73.0,231-01-21006-2893865,229957.0,1.0,False,47,2,Bratislava,184.858987393951,0,250.0,b1,0
ID-1759986386747-157,session-245072ed,2025-10-09 07:06:26.748,48.211475,17.036185,14.683172607421875,-83.0,-11.0,2893865.0,4G,LTE,-73.0,231-01-21006-2893865,230961.0,1.0,False,46,2,Bratislava,180.8720680649808,0,250.0,b1,0
ID-1759986387752-158,session-245072ed,2025-10-09 07:06:27.752,48.21144,17.0362083,13.890087604522703,-83.0,-11.0,2893865.0,4G,LTE,-73.0,231-01-21006-2893865,231966.0,1.0,False,52,2,Bratislava,176.46526395029565,0,250.0,b1,0
ID-1759986388756-159,session-245072ed,2025-10-09 07:06:28.757,48.2114033,17.0362317,13.799290752410888,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,232971.0,1.0,False,75,2,Bratislava,172.03243320568123,0,250.0,b1,0
ID-1759986389762-160,session-245072ed,2025-10-09 07:06:29.763,48.2113683,17.036255,14.618317222595214,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,233977.0,1.0,False,75,2,Bratislava,167.77736928505377,0,250.0,b1,0
ID-1759986390768-161,session-245072ed,2025-10-09 07:06:30.769,48.21133,17.036275,16.05809783935547,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,234983.0,1.0,False,44,2,Bratislava,163.27513062941887,0,250.0,b1,0
ID-1759986391773-162,session-245072ed,2025-10-09 07:06:31.775,48.2112933,17.0363017,16.087745475769044,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,235988.0,1.0,False,70,2,Bratislava,158.74983684594164,0,250.0,b1,0
ID-1759986392779-163,session-245072ed,2025-10-09 07:06:32.780,48.21126,17.0363267,15.706027221679689,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,236994.0,1.0,False,55,2,Bratislava,154.62210536542074,0,250.0,b1,0
ID-1759986393785-164,session-245072ed,2025-10-09 07:06:33.785,48.21123,17.0363483,16.21560230255127,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,237999.0,1.0,False,38,2,Bratislava,150.95421242898996,0,250.0,b1,0
ID-1759986394790-165,session-245072ed,2025-10-09 07:06:34.791,48.2111967,17.0363733,14.392251205444335,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,239004.0,1.0,False,47,2,Bratislava,146.8256659231143,0,250.0,b1,0
ID-1759986395795-166,session-245072ed,2025-10-09 07:06:35.796,48.211165,17.0363933,13.691816997528075,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,240009.0,1.0,False,47,2,Bratislava,143.00262057463354,0,250.0,b1,0
ID-1759986396800-167,session-245072ed,2025-10-09 07:06:36.801,48.2111367,17.0364083,13.361983394622802,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,241014.0,1.0,False,69,2,Bratislava,139.67013066317296,0,250.0,b1,0
ID-1759986397805-168,session-245072ed,2025-10-09 07:06:37.806,48.2111083,17.0364283,13.293421840667724,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,242019.0,1.0,False,63,2,Bratislava,136.18635149585663,0,250.0,b1,0
ID-1759986398810-169,session-245072ed,2025-10-09 07:06:38.811,48.2110783,17.0364533,15.185335350036622,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,243025.0,1.0,False,52,2,Bratislava,132.3970711698377,0,250.0,b1,0
ID-1759986399815-170,session-245072ed,2025-10-09 07:06:39.816,48.21104,17.036475,16.082187080383303,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,244030.0,1.0,False,67,2,Bratislava,127.93711313250073,0,250.0,b1,0
ID-1759986400820-171,session-245072ed,2025-10-09 07:06:40.821,48.2110033,17.0364967,16.973480415344238,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,245035.0,1.0,False,50,2,Bratislava,123.55290999017828,0,250.0,b1,0
ID-1759986401826-172,session-245072ed,2025-10-09 07:06:41.827,48.210955,17.03652,17.30702018737793,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,246040.0,1.0,False,65,2,Bratislava,117.93456964563042,0,250.0,b1,0
ID-1759986402831-173,session-245072ed,2025-10-09 07:06:42.832,48.2109117,17.0365333,16.106276321411134,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,247045.0,1.0,False,49,2,Bratislava,113.11658926179284,0,250.0,b1,0
ID-1759986403837-174,session-245072ed,2025-10-09 07:06:43.837,48.210875,17.0365567,16.51208381652832,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,248051.0,1.0,False,61,2,Bratislava,108.68337748852774,0,250.0,b1,0
ID-1759986404842-175,session-245072ed,2025-10-09 07:06:44.843,48.2108333,17.0365833,18.50776405334473,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,249057.0,1.0,False,40,2,Bratislava,103.64584027906906,0,250.0,b1,0
ID-1759986405847-176,session-245072ed,2025-10-09 07:06:45.848,48.21079,17.03661,20.318144416809083,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,250062.0,1.0,False,50,2,Bratislava,98.15587370890616,0,250.0,b1,0
ID-1759986406852-177,session-245072ed,2025-10-09 07:06:46.853,48.2107433,17.03664,21.498505210876463,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,251066.0,1.0,False,45,2,Bratislava,92.51041014620124,0,250.0,b1,0
ID-1759986407858-178,session-245072ed,2025-10-09 07:06:47.859,48.210695,17.0366733,22.72148609161377,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,252072.0,1.0,False,47,2,Bratislava,86.60975032108863,0,250.0,b1,0
ID-1759986408863-179,session-245072ed,2025-10-09 07:06:48.864,48.210645,17.0367067,23.434890174865725,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,253078.0,1.0,False,54,2,Bratislava,80.53055375503523,0,250.0,b1,0
ID-1759986409869-180,session-245072ed,2025-10-09 07:06:49.870,48.2105917,17.0367433,24.77275714874268,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,254083.0,1.0,False,65,2,Bratislava,73.92033480633583,0,250.0,b1,0
ID-1759986410874-181,session-245072ed,2025-10-09 07:06:50.875,48.2105367,17.0367833,24.04823455810547,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,255089.0,1.0,False,49,2,Bratislava,67.1496179862217,0,250.0,b1,0
ID-1759986411880-182,session-245072ed,2025-10-09 07:06:51.880,48.21049,17.036815,21.46329917907715,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,256094.0,1.0,False,41,2,Bratislava,61.46075028740368,0,250.0,b1,0
ID-1759986412885-183,session-245072ed,2025-10-09 07:06:52.886,48.2104483,17.036845,19.34161434173584,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,257100.0,1.0,False,36,2,Bratislava,56.33600308958967,0,250.0,b1,0
ID-1759986413890-184,session-245072ed,2025-10-09 07:06:53.890,48.2104067,17.0368717,17.840684509277345,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,258104.0,1.0,False,36,2,Bratislava,51.50691122209954,0,250.0,b1,0
ID-1759986414891-185,session-245072ed,2025-10-09 07:06:54.892,48.2103667,17.0368967,16.847475814819337,-85.0,-9.0,2893865.0,4G,LTE,-77.0,231-01-21006-2893865,259105.0,1.0,False,52,2,Bratislava,46.68959287523474,0,250.0,b1,0
ID-1759986415893-186,session-245072ed,2025-10-09 07:06:55.894,48.2103267,17.03692,17.555321502685548,-89.0,-10.0,2893865.0,4G,LTE,-79.0,231-01-21006-2893865,260107.0,1.0,False,45,2,Bratislava,41.91998872457425,0,250.0,b1,0
ID-1759986416898-187,session-245072ed,2025-10-09 07:06:56.899,48.2102867,17.03694,16.323077774047853,-89.0,-10.0,2893865.0,4G,LTE,-79.0,231-01-21006-2893865,261112.0,1.0,False,51,2,Bratislava,37.24300624803689,0,250.0,b1,0
ID-1759986417903-188,session-245072ed,2025-10-09 07:06:57.904,48.21025,17.0369583,14.464517211914062,-89.0,-10.0,2893865.0,4G,LTE,-79.0,231-01-21006-2893865,262118.0,1.0,False,46,2,Bratislava,32.95327818516462,0,250.0,b1,0
ID-1759986418908-189,session-245072ed,2025-10-09 07:06:58.909,48.2102167,17.036975,13.525047111511231,-89.0,-10.0,2893865.0,4G,LTE,-79.0,231-01-21006-2893865,263123.0,1.0,False,50,2,Bratislava,29.05828691484143,0,250.0,b1,0
ID-1759986419914-190,session-245072ed,2025-10-09 07:06:59.915,48.2101833,17.036995,14.101329803466797,-89.0,-10.0,2893865.0,4G,LTE,-79.0,231-01-21006-2893865,264128.0,1.0,False,49,2,Bratislava,25.33051024884079,0,250.0,b1,0
ID-1759986420919-191,session-245072ed,2025-10-09 07:07:00.920,48.2101467,17.03702,15.728264236450196,-89.0,-10.0,2893865.0,4G,LTE,-79.0,231-01-21006-2893865,265134.0,1.0,False,55,2,Bratislava,20.860074787285203,0,250.0,b1,0
ID-1759986421925-192,session-245072ed,2025-10-09 07:07:01.925,48.2101083,17.0370433,17.738769149780275,-88.0,-10.0,2893865.0,4G,LTE,-79.0,231-01-21006-2893865,266139.0,1.0,False,44,2,Bratislava,16.257429600370696,0,250.0,b1,0
ID-1759986422930-193,session-245072ed,2025-10-09 07:07:02.931,48.2100667,17.0370717,20.75915966033936,-88.0,-10.0,2893865.0,4G,LTE,-79.0,231-01-21006-2893865,267144.0,1.0,False,47,2,Bratislava,11.176736686319549,0,250.0,b1,0
ID-1759986423936-194,session-245072ed,2025-10-09 07:07:03.937,48.2100183,17.037105,23.974114608764648,-88.0,-10.0,2893865.0,4G,LTE,-79.0,231-01-21006-2893865,268150.0,1.0,False,67,2,Bratislava,5.257836013914847,0,250.0,b1,0
ID-1760018960241-294,session-9efe6376,2025-10-09 16:09:20.242,48.2101317,17.0371333,132.18745880126954,-98.0,-12.0,2893877.0,4G,LTE,-85.0,231-01-26006-2893877,6161.0,7.0,False,47,3,Lozorno,15.944660495845332,0,250.0,a1,0
ID-1760018961246-295,session-9efe6376,2025-10-09 16:09:21.247,48.2104417,17.0369467,131.76312561035158,-98.0,-12.0,2893877.0,4G,LTE,-85.0,231-01-26006-2893877,7165.0,7.0,False,44,3,Lozorno,52.95138473832883,0,250.0,a1,0
ID-1760018962251-296,session-9efe6376,2025-10-09 16:09:22.252,48.2107417,17.036755,130.35298919677734,-98.0,-12.0,2893877.0,4G,LTE,-85.0,231-01-26006-2893877,8170.0,7.0,False,38,3,Lozorno,89.21830886931491,0,250.0,a1,0
ID-1760018963256-297,session-9efe6376,2025-10-09 16:09:23.256,48.2110417,17.0365817,130.01204223632814,-98.0,-12.0,2893877.0,4G,LTE,-85.0,231-01-26006-2893877,9175.0,7.0,False,52,3,Lozorno,125.03520590566686,0,250.0,a1,0
ID-1760018964261-298,session-9efe6376,2025-10-09 16:09:24.262,48.2113433,17.0363967,130.31963195800782,-98.0,-12.0,2893877.0,4G,LTE,-85.0,231-01-26006-2893877,10180.0,7.0,False,40,3,Lozorno,161.234048960734,0,250.0,a1,0
ID-1760018965266-299,session-9efe6376,2025-10-09 16:09:25.266,48.2116433,17.0362067,129.3579299926758,-98.0,-12.0,2893877.0,4G,LTE,-85.0,231-01-26006-2893877,11185.0,7.0,False,45,3,Lozorno,197.4757942852985,0,250.0,a1,0
ID-1760018966269-300,session-9efe6376,2025-10-09 16:09:26.269,48.21194,17.0360083,128.44811096191407,-98.0,-12.0,2893877.0,4G,LTE,-85.0,231-01-26006-2893877,12188.0,7.0,False,53,3,Lozorno,233.6242353977285,0,250.0,a1,0
ID-1760018967271-301,session-9efe6376,2025-10-09 16:09:27.271,48.2122283,17.03582,126.39869384765623,-98.0,-12.0,2893877.0,4G,LTE,-85.0,231-01-26006-2893877,13190.0,7.0,False,52,3,Lozorno,268.5449483655788,0,250.0,a1,0
ID-1760018968272-302,session-9efe6376,2025-10-09 16:09:28.273,48.212515,17.0356333,124.46044464111328,-98.0,-12.0,2893877.0,4G,LTE,-85.0,231-01-26006-2893877,14192.0,7.0,False,46,3,Lozorno,303.34228679644315,0,250.0,a1,0
ID-1760018969274-303,session-9efe6376,2025-10-09 16:09:29.274,48.2127933,17.0354433,122.76680603027344,-98.0,-12.0,2893877.0,4G,LTE,-85.0,231-01-26006-2893877,15193.0,7.0,False,54,3,Lozorno,337.3866640142073,0,250.0,a1,0
ID-1760018970276-304,session-9efe6376,2025-10-09 16:09:30.276,48.21307,17.0352517,122.99843902587892,-98.0,-12.0,2893877.0,4G,LTE,-85.0,231-01-26006-2893877,16195.0,7.0,False,43,3,Lozorno,371.2380975920128,0,250.0,a1,0
ID-1760018971277-305,session-9efe6376,2025-10-09 16:09:31.278,48.213355,17.03506,123.99720611572266,-98.0,-12.0,2893877.0,4G,LTE,-85.0,231-01-26006-2893877,17197.0,7.0,False,50,3,Lozorno,405.9751667338155,0,250.0,a1,0
ID-1760018972280-306,session-9efe6376,2025-10-09 16:09:32.281,48.2136333,17.03487,124.30294189453126,-98.0,-12.0,2893877.0,4G,LTE,-85.0,231-01-26006-2893877,18199.0,7.0,False,55,3,Lozorno,440.0124731919489,0,250.0,a1,0
ID-1760018973282-307,session-9efe6376,2025-10-09 16:09:33.283,48.2139133,17.0346733,124.64019470214843,-98.0,-12.0,2893877.0,4G,LTE,-85.0,231-01-26006-2893877,19202.0,7.0,False,50,3,Lozorno,474.4002742418546,0,250.0,a1,0
ID-1760018974288-308,session-9efe6376,2025-10-09 16:09:34.288,48.214195,17.03447,125.02931671142578,-98.0,-12.0,2893877.0,4G,LTE,-85.0,231-01-26006-2893877,20207.0,7.0,False,51,3,Lozorno,509.1949244282609,1,750.0,a2,0
